online_order,book_table,votes,location,rest_type,cost
1,0,165,42,29,300
1,0,259,42,20,750
1,0,63,0,62,300
1,0,95,42,62,200
1,1,59,22,20,700
1,0,946,42,13,900
1,0,41,16,31,400
1,1,3944,42,25,1600
1,0,188,38,29,300
1,0,34,22,13,900
1,0,270,38,62,500
1,0,212,22,62,200
1,0,660,42,20,500
1,0,463,45,62,500
1,0,909,42,20,600
1,1,1785,42,57,1200
1,0,257,37,29,300
1,0,206,22,1,600
1,0,209,0,19,400
1,0,207,42,20,500
1,0,724,43,29,700
1,0,63,42,62,150
1,0,59,41,62,300
1,0,438,22,20,1000
1,0,214,44,20,700
1,0,121,22,62,200
1,0,261,22,20,700
1,0,324,22,30,180
1,0,673,22,62,450
1,0,61,22,62,400
1,0,108,16,62,40
1,0,60,42,62,200
1,0,237,42,62,200
1,0,62,39,13,600
1,1,344,42,20,700
1,0,310,22,20,600
1,0,265,44,20,650
1,0,888,44,20,650
1,0,74,42,20,700
1,0,97,0,62,1000
1,0,55,22,66,300
1,0,206,22,14,600
1,0,971,42,62,200
1,0,45,43,62,550
1,1,1149,22,20,1800
1,0,191,22,62,250
1,0,483,41,20,800
1,1,723,22,13,950
0,0,294,41,13,850
1,0,515,44,20,750
1,0,93,22,12,250
1,1,1880,0,13,900
0,0,1160,41,20,650
1,1,603,22,20,1000
1,1,385,42,21,1500
1,1,1910,22,49,1500
1,0,166,42,62,300
1,0,1139,42,20,500
1,0,615,0,13,600
1,0,76,40,62,300
1,0,69,42,62,250
1,1,191,40,13,1000
0,1,1739,41,57,1400
1,0,174,22,62,400
1,1,2569,42,4,1200
0,1,778,41,21,800
1,0,575,38,20,600
1,1,734,22,13,1200
1,0,778,38,13,700
1,0,1247,22,21,1400
1,0,97,38,62,300
1,1,344,42,21,1000
1,0,153,44,29,500
1,0,65,41,16,700
1,0,65,42,30,250
1,0,393,44,20,750
1,0,668,22,20,800
1,0,149,42,72,350
0,1,467,41,13,800
1,0,68,22,20,400
1,0,64,22,62,500
1,0,41,44,62,200
1,0,106,24,62,300
1,0,115,0,12,400
1,0,34,18,62,300
1,0,81,22,20,650
1,1,457,44,21,1500
1,0,63,24,62,350
1,0,1101,22,13,700
1,1,1175,41,57,1300
1,1,1621,41,20,1500
1,0,473,42,20,500
1,0,100,0,13,700
1,0,76,42,62,500
1,0,464,0,13,500
1,0,1063,42,13,800
1,0,132,22,20,650
1,0,137,0,62,300
1,1,872,42,13,600
1,1,2714,40,13,1000
1,0,197,41,62,500
1,0,127,18,72,300
1,0,92,22,0,350
1,0,829,22,20,850
1,0,203,0,62,300
1,1,391,22,16,1300
1,0,137,38,62,500
1,0,414,58,20,700
1,1,540,22,20,600
1,0,330,16,29,600
1,1,1386,44,20,1100
1,0,192,0,29,450
1,0,74,42,62,600
1,0,51,22,29,600
1,0,7227,42,20,600
1,0,149,42,20,600
1,1,1236,41,13,700
1,1,1850,38,13,600
1,0,70,43,12,250
1,1,503,22,16,700
1,1,294,42,20,800
1,0,331,38,20,600
1,0,188,0,62,400
1,0,69,0,29,400
1,0,95,0,29,700
1,0,356,22,20,450
1,0,217,22,20,1200
1,0,337,22,62,500
1,0,100,44,30,150
1,0,455,43,20,1000
1,1,1804,42,22,900
1,0,214,0,20,600
1,0,79,44,30,800
1,0,56,42,62,500
1,1,1340,22,20,800
1,0,168,41,13,700
1,0,331,22,62,350
1,0,3007,38,13,1000
1,1,1368,44,21,1400
1,0,44,44,62,400
1,1,102,45,13,700
1,1,235,42,20,800
1,0,187,45,62,400
1,1,150,39,20,1100
1,0,102,3,62,350
1,0,33,43,69,250
1,0,213,43,62,400
1,0,70,44,30,400
1,0,119,22,20,900
1,0,457,38,20,650
0,0,61,0,69,250
1,0,61,43,62,400
1,0,180,0,62,400
1,0,57,38,12,200
1,0,1189,0,62,500
1,0,376,22,20,700
1,0,94,38,20,600
1,0,323,38,62,500
1,1,2389,41,20,1000
1,0,72,43,62,200
1,1,217,16,20,1500
1,0,273,0,20,900
1,1,402,42,15,1200
1,0,298,7,62,450
1,0,52,41,13,450
1,0,506,43,13,600
1,0,1290,22,62,400
1,0,97,58,62,450
1,0,434,41,62,400
1,0,64,42,62,300
1,0,74,41,20,750
1,0,127,0,62,400
1,0,258,22,20,600
1,0,758,24,62,250
1,0,991,43,13,600
1,0,2071,22,20,1200
1,0,611,22,20,800
1,0,73,0,20,600
1,0,83,22,62,400
1,0,522,41,20,500
1,0,870,0,29,500
1,0,304,22,72,400
1,0,88,22,20,600
1,1,256,41,20,750
1,0,141,22,20,500
1,0,2867,42,13,600
1,0,123,42,0,400
1,1,597,41,4,1200
1,0,189,22,20,400
1,0,283,22,62,400
1,0,485,22,16,700
1,0,163,22,62,300
1,0,231,38,13,600
1,1,143,41,20,1000
1,0,125,22,20,550
0,1,162,41,20,800
0,0,445,41,30,400
1,0,61,0,62,350
1,0,71,0,62,350
1,1,2217,42,21,1500
1,0,306,44,13,600
1,0,67,43,20,1000
1,0,455,22,72,400
1,0,121,38,62,400
1,0,85,44,62,400
0,0,547,41,20,450
1,1,1326,22,20,800
1,0,178,38,20,800
1,1,202,22,13,500
1,1,1888,38,21,1200
1,0,137,75,71,650
1,0,165,40,20,500
1,1,291,41,20,750
1,1,161,22,24,900
1,0,59,22,29,300
1,0,74,43,20,600
1,1,1168,22,20,600
1,0,791,22,20,1000
1,1,795,44,20,900
0,0,724,41,31,300
1,0,57,44,20,700
1,0,71,0,20,1000
1,1,113,22,20,800
1,0,48,45,62,300
1,1,109,42,20,900
0,0,220,41,62,250
1,0,475,43,20,600
0,0,289,41,20,250
1,1,221,41,20,1000
1,0,117,0,20,600
1,1,152,43,62,600
1,0,450,22,20,550
1,1,535,22,20,900
0,0,53,41,3,600
1,1,3156,42,21,1500
1,0,79,16,62,300
1,1,404,22,20,800
1,0,95,38,62,350
1,0,684,42,62,250
1,0,61,0,13,650
1,0,37,44,35,500
1,0,314,42,20,800
1,1,3673,42,20,1400
1,0,361,22,20,450
0,0,99,41,29,700
1,0,823,42,20,750
1,0,293,43,62,600
1,0,1003,42,20,700
1,0,211,41,62,400
1,0,49,41,62,400
0,0,31,41,29,400
1,0,201,42,13,800
1,0,226,38,29,450
1,1,3467,42,20,1300
1,0,82,38,62,400
1,1,224,22,20,800
1,0,529,18,29,350
1,1,484,42,20,700
1,1,2620,42,20,1300
1,0,845,43,20,700
1,0,119,58,20,550
1,0,502,38,29,500
1,0,1110,41,29,500
1,0,195,43,29,500
1,1,1853,43,20,1100
1,0,384,44,62,300
1,0,248,22,20,500
1,0,494,22,20,800
1,0,54,0,29,600
1,1,672,40,20,900
1,1,519,43,20,2500
1,0,433,38,29,500
1,0,110,43,72,400
1,1,767,41,20,1700
1,0,34,22,63,350
1,0,215,43,20,700
1,0,95,38,62,150
1,0,185,0,51,300
1,1,1862,43,20,600
1,0,175,22,72,400
1,1,1513,40,13,900
1,0,57,22,72,400
1,0,103,43,62,400
1,0,253,26,29,500
1,0,211,22,29,600
1,0,169,41,30,450
1,0,283,0,62,350
0,0,2303,42,20,800
0,0,1161,42,20,650
0,1,2246,42,20,1100
0,0,183,42,51,150
0,0,107,38,20,500
0,0,89,42,62,300
0,0,196,38,29,500
1,0,76,42,62,450
1,0,254,0,20,600
1,0,212,22,20,800
1,0,40,0,62,400
1,0,132,0,72,600
1,0,46,0,20,600
1,0,120,43,20,500
1,0,334,0,62,400
1,0,67,0,62,300
0,0,324,44,13,700
0,0,47,42,13,600
1,0,243,43,20,800
1,0,177,43,29,300
1,1,601,43,20,1100
1,0,47,0,30,200
1,1,1014,43,4,1300
1,0,38,38,20,500
0,1,3909,42,60,1000
1,1,1697,42,20,1200
0,1,4441,42,4,1000
1,0,47,43,20,800
1,0,140,0,20,600
1,0,34,44,20,650
0,1,2155,42,46,1000
0,1,1758,16,48,1600
0,0,4648,43,50,2000
0,1,1389,42,46,1400
0,0,14694,42,16,900
1,0,218,22,29,600
1,0,1901,42,30,400
0,0,3842,42,13,800
0,0,2731,42,13,1300
0,0,1531,43,62,600
1,0,247,22,72,200
0,1,684,42,20,1400
0,0,1225,42,62,400
0,0,439,42,20,500
0,0,995,42,62,350
0,1,321,22,20,800
0,1,548,42,13,900
0,0,2448,43,13,700
0,0,450,42,30,400
0,0,676,42,20,650
0,0,43,42,62,150
0,1,450,44,20,650
0,1,324,42,20,1200
0,0,316,0,51,300
0,0,940,38,30,200
0,0,236,44,9,350
0,0,117,44,62,200
0,0,154,43,62,200
0,0,164,45,9,400
0,0,289,45,33,500
0,0,73,43,70,250
0,0,98,43,62,200
0,0,62,44,2,150
0,0,56,22,29,500
0,0,72,44,62,250
0,0,203,43,43,350
0,0,51,22,72,150
0,0,115,0,20,1000
0,0,46,16,20,1100
0,0,128,42,30,200
0,0,54,43,62,400
0,0,126,43,29,500
0,0,53,0,20,600
0,0,64,43,62,550
0,0,61,0,13,500
0,0,40,43,30,300
0,0,35,0,72,200
0,0,38,42,30,400
0,0,34,0,62,650
0,0,157,43,30,300
0,0,9,45,72,800
0,0,65,38,62,350
0,0,61,43,62,500
1,0,257,38,62,250
1,1,344,58,26,900
1,0,87,0,9,200
1,0,152,42,12,350
0,0,138,44,20,800
1,1,126,22,20,900
1,0,48,22,62,400
1,0,145,41,29,500
1,0,172,42,20,550
1,1,281,41,21,1500
1,0,414,42,13,700
1,0,169,41,30,450
1,0,52,41,13,450
1,1,552,43,54,2000
0,0,262,42,35,350
1,1,2620,42,20,1300
0,0,1531,43,62,600
1,0,361,43,13,500
0,0,168,42,17,600
1,1,1850,38,13,600
1,0,833,42,30,400
1,0,2613,42,33,500
1,1,494,42,13,800
1,1,601,43,20,1100
1,0,1026,44,17,550
1,1,152,39,20,1100
0,0,450,42,30,400
1,0,277,42,30,400
1,0,1077,42,69,400
1,0,61,42,30,450
1,0,314,38,72,650
1,0,151,42,29,500
1,0,342,42,33,300
1,0,1901,42,30,400
0,0,491,43,30,500
1,1,1702,42,13,650
0,0,940,38,30,200
1,0,195,43,30,400
1,0,600,44,30,900
1,0,241,42,9,400
1,0,70,44,30,400
1,0,67,42,30,250
1,0,187,42,30,400
1,0,138,42,13,1200
1,0,340,42,30,500
1,0,178,42,30,350
0,0,140,44,68,200
0,0,77,44,30,250
1,0,231,42,30,500
1,1,102,45,13,700
1,0,128,42,30,200
1,0,123,42,0,400
1,0,186,44,2,500
1,0,448,44,30,300
0,0,324,44,13,700
1,0,79,44,30,800
1,0,100,44,30,150
1,0,152,42,12,350
1,0,210,42,9,200
0,0,43,42,9,200
0,0,34,42,0,400
0,0,289,45,33,500
1,0,75,40,69,200
1,0,98,45,0,400
0,0,73,43,70,250
1,0,53,42,30,400
1,0,37,44,35,500
0,0,63,44,14,600
1,0,703,44,30,450
1,0,511,43,30,500
0,0,62,44,2,150
1,0,110,42,30,200
1,0,149,42,72,350
1,0,33,43,69,250
1,0,275,40,13,500
0,0,128,42,30,200
0,0,40,43,30,300
0,0,38,42,30,400
0,0,157,43,30,300
0,0,49,44,32,400
1,0,76,38,0,500
1,0,433,42,35,800
1,0,206,0,70,200
1,0,41,16,31,400
1,0,48,22,30,400
1,0,87,0,9,200
1,0,92,22,0,350
0,0,56,22,29,500
0,0,51,22,72,150
1,0,34,22,63,350
1,1,2395,41,20,1000
0,1,216,41,21,1200
0,1,460,42,61,2100
0,0,7120,41,13,600
0,1,7854,41,61,1800
1,1,9080,41,22,600
0,1,886,41,54,1400
0,1,1228,41,53,1200
0,0,1224,41,13,800
0,1,4079,41,5,1200
0,1,1741,41,57,1400
1,1,256,41,20,1300
1,1,1175,41,57,1300
0,0,314,41,13,600
1,1,1808,41,20,1000
0,1,164,41,20,800
0,0,294,41,13,850
0,0,1160,41,20,650
1,1,1624,41,20,1500
1,1,258,41,20,750
0,1,807,41,21,800
1,1,466,41,13,800
1,1,1238,41,13,700
1,1,767,41,20,1700
1,0,75,41,20,750
1,1,144,41,20,1000
1,0,169,41,13,700
1,1,291,41,20,750
1,0,65,41,16,700
1,1,281,41,21,1500
1,0,483,41,20,800
1,1,597,41,4,1200
0,0,100,41,20,600
1,1,1209,41,13,650
0,0,105,41,4,1500
1,0,76,41,13,650
1,0,523,41,20,500
0,0,547,41,20,450
0,1,169,41,4,1300
1,1,221,41,20,1000
0,0,220,41,62,250
0,0,289,41,20,250
0,0,47,41,20,800
1,0,52,41,13,450
1,0,502,41,62,600
1,1,342,41,62,450
1,0,290,41,62,400
1,0,198,41,62,500
1,0,49,41,62,400
1,0,211,41,62,400
1,0,434,41,62,400
0,0,53,41,3,600
1,0,241,41,62,600
1,0,151,41,41,400
0,1,10503,42,21,1400
0,0,14704,42,16,900
1,1,559,43,54,2000
1,0,4689,44,46,1500
0,1,1562,42,54,2000
0,1,3912,42,60,1000
0,1,2355,44,21,1100
1,1,3161,42,21,1500
0,1,1750,42,20,1200
0,1,2579,42,5,1300
0,0,2368,42,57,1400
1,1,147,42,20,900
1,1,3467,42,20,1300
0,1,6371,44,5,1600
1,1,3950,42,25,1600
0,1,1557,42,20,700
0,0,3214,42,16,750
0,0,3843,42,13,800
0,1,4441,42,4,1000
0,1,374,40,18,1000
1,1,2227,42,21,1500
0,1,3625,38,20,1600
0,1,4857,42,20,1500
0,1,114,42,46,1500
1,1,1888,38,21,1200
0,1,4986,42,26,1800
1,0,7232,42,20,600
0,0,2732,42,13,1300
1,0,3458,44,20,600
1,1,460,44,21,1500
0,1,1991,42,54,1400
1,1,2620,42,20,1300
0,1,786,40,20,1500
0,1,2158,42,46,1000
1,1,1250,42,20,600
1,1,718,44,20,1500
1,1,2571,42,4,1200
0,0,2304,42,20,800
1,0,362,43,13,500
0,1,569,43,4,1000
1,1,549,42,26,1000
1,1,3674,42,20,1400
1,0,74,45,13,400
0,0,174,42,17,600
0,1,685,42,20,1400
0,1,1550,38,57,1200
1,1,1367,44,21,1400
1,0,2871,42,13,600
1,1,520,43,20,2500
0,0,1161,42,20,650
0,0,4650,43,50,2000
1,1,1854,43,20,1100
1,1,679,44,20,1500
1,1,1853,38,13,600
1,1,1805,42,22,900
1,0,6937,42,20,750
0,0,733,42,20,1200
1,0,3006,38,13,1000
0,0,439,42,20,500
1,1,2714,40,13,1000
0,1,1794,42,20,1000
1,0,949,42,13,900
1,0,576,38,20,600
1,1,1697,42,20,1200
1,1,386,42,21,1500
1,1,494,42,13,800
1,0,534,42,20,600
1,1,1788,42,57,1200
0,1,1470,42,13,800
1,0,340,42,20,800
1,1,208,42,13,800
0,1,548,42,13,900
1,1,192,40,13,1000
1,0,822,43,20,1000
1,0,1567,42,20,750
0,0,2449,43,13,700
1,0,1593,42,20,550
1,1,601,43,20,1100
1,0,1027,44,17,550
1,1,675,40,20,900
0,1,2248,42,20,1100
1,0,845,43,20,700
1,0,960,44,20,500
1,1,151,39,20,1100
1,0,1959,43,20,650
0,0,676,42,20,650
1,1,872,42,13,600
1,1,1863,43,20,600
0,1,759,40,4,1200
1,1,222,42,20,600
0,1,818,43,13,800
0,0,1409,43,60,1000
1,0,660,42,20,500
1,0,778,38,13,700
0,1,450,44,20,650
1,0,1117,42,20,750
0,1,325,42,20,1200
1,0,178,38,20,800
1,0,782,42,20,800
1,1,859,42,20,850
1,0,1063,42,13,800
0,0,740,43,5,1400
0,1,149,42,58,1000
1,0,85,43,13,700
1,1,344,42,20,700
1,1,1512,40,13,900
1,0,910,42,20,600
1,0,457,38,20,650
1,0,306,44,13,600
1,0,259,42,20,750
1,1,402,42,15,1200
1,0,314,42,20,800
1,0,992,43,13,600
1,1,797,44,20,900
1,1,1703,42,13,650
0,1,1236,42,49,1500
1,0,893,40,13,800
1,1,345,42,21,1000
1,0,375,38,20,750
0,1,283,44,21,1000
1,1,294,42,20,800
1,0,473,42,20,500
1,0,1142,42,20,500
1,0,66,42,20,800
0,0,224,39,13,200
1,1,1389,44,20,1100
1,0,455,43,20,1000
1,0,515,44,20,750
1,0,141,42,13,1200
1,0,888,44,20,650
1,0,73,42,20,700
1,0,475,43,20,600
0,0,270,43,60,1400
0,1,1389,42,46,1400
1,1,484,42,20,700
0,1,589,42,60,1300
1,0,823,42,20,750
1,0,107,38,20,500
0,1,117,44,20,800
1,0,1003,42,20,700
0,0,172,44,13,650
1,1,102,45,13,700
1,0,130,38,21,1200
1,0,61,39,13,600
1,0,781,43,20,750
1,0,267,44,20,650
0,0,674,43,57,1700
0,1,354,40,37,2000
0,0,324,44,13,700
1,0,453,44,20,600
1,0,480,42,13,450
0,0,183,42,51,150
0,0,293,43,12,250
0,1,105,44,20,1000
1,0,152,44,20,700
1,0,152,42,12,350
1,1,236,42,20,800
0,0,107,38,20,500
0,0,38,43,20,900
1,0,293,43,45,250
1,1,325,44,20,800
1,0,172,42,20,550
1,0,94,38,20,600
1,0,331,38,20,600
1,0,165,40,20,500
1,0,201,42,13,800
1,0,67,43,20,1000
1,0,38,38,20,500
1,1,1014,43,4,1300
0,0,73,43,70,250
1,0,93,42,13,600
1,0,242,42,20,1000
1,0,74,43,20,600
1,0,222,18,20,600
1,0,394,44,20,750
1,0,505,43,13,600
1,0,382,42,20,600
0,0,57,42,20,500
0,0,47,42,13,600
1,0,120,43,20,500
1,0,249,44,20,400
0,0,135,42,13,800
1,0,149,42,20,600
0,1,32,42,20,1000
1,0,34,43,69,250
1,0,237,42,20,500
1,0,275,40,13,500
1,0,243,43,20,800
1,0,57,44,20,700
0,0,227,43,13,450
1,0,47,43,20,800
1,0,215,43,20,700
1,0,34,44,20,650
0,0,626,42,20,600
0,0,54,43,62,400
0,0,152,43,60,1500
0,0,46,38,13,600
0,0,40,44,20,500
0,0,138,44,20,800
0,0,61,43,62,500
1,0,356,18,62,350
1,0,207,42,20,500
1,1,111,42,20,900
1,0,414,42,13,700
1,0,214,44,20,700
1,0,326,43,20,500
1,0,708,44,20,750
0,1,81,43,46,1200
1,0,230,38,13,600
1,0,1962,43,62,600
1,0,3618,43,62,400
0,0,1531,43,62,600
0,0,93,43,62,400
1,0,2617,42,33,500
0,0,1227,42,62,400
1,0,972,42,62,200
0,0,995,42,62,350
1,0,53,44,62,350
1,0,45,43,62,550
1,0,221,38,62,300
1,0,532,44,62,450
1,0,654,43,62,250
1,0,61,43,62,400
1,0,190,43,62,300
1,0,557,42,62,400
0,0,52,42,62,200
0,0,468,43,62,200
1,0,279,44,62,450
1,0,138,45,62,250
1,0,169,42,62,500
1,0,246,42,62,600
1,0,271,38,62,500
0,0,209,42,62,200
1,0,195,43,30,400
1,0,219,42,67,600
1,0,76,42,62,500
1,0,476,43,62,450
1,0,384,44,62,300
1,0,94,38,62,250
1,0,34,18,62,300
1,0,684,42,62,250
0,0,140,44,68,200
1,0,100,44,33,900
1,0,911,38,62,250
1,0,76,40,62,300
1,0,45,44,62,400
1,0,1047,44,62,600
1,0,295,42,62,500
1,0,462,45,62,500
1,0,121,38,62,400
1,0,166,42,62,300
1,0,323,38,62,500
1,0,213,43,62,400
1,0,501,43,62,300
0,0,117,44,62,200
1,0,97,18,62,500
0,0,154,43,62,200
1,0,85,44,62,400
1,0,76,38,62,300
1,0,41,44,62,200
0,0,289,45,33,500
1,0,96,38,62,350
1,0,108,43,62,400
1,0,95,38,62,300
1,0,48,45,62,300
0,0,98,43,62,200
1,0,140,42,62,200
1,0,75,42,62,600
1,0,321,43,62,600
1,0,137,38,62,500
1,1,152,43,62,600
0,0,150,44,41,500
1,0,64,42,62,300
0,0,70,44,62,200
0,0,73,44,62,250
0,0,36,44,43,400
1,0,97,38,62,300
1,0,395,44,62,400
0,0,153,38,62,300
1,0,554,44,62,600
1,0,188,45,62,400
0,0,203,43,43,350
0,0,64,44,62,300
0,0,89,42,62,300
1,0,90,44,62,500
0,0,68,44,41,550
0,0,82,44,62,200
1,0,95,38,62,150
1,0,76,42,62,450
0,0,47,38,62,300
0,0,53,44,62,300
1,0,82,38,62,400
1,0,270,38,62,450
0,0,64,43,62,550
0,0,126,43,62,300
1,0,72,43,62,200
0,0,56,44,41,400
0,0,65,38,62,350
1,0,132,44,62,300
1,0,205,42,62,250
1,0,103,43,62,400
1,0,257,38,62,250
1,0,34,18,62,200
1,0,433,42,35,800
1,0,53,38,62,100
0,0,411,22,5,1200
0,1,650,22,7,850
1,1,811,0,20,800
0,1,798,22,46,1200
0,1,1768,16,48,1600
0,1,469,16,37,3000
1,0,793,22,20,1000
0,0,1590,22,13,750
1,0,229,22,20,1200
0,1,1377,22,5,1200
1,1,1879,0,13,900
0,1,2035,16,61,1700
0,1,243,22,57,1250
1,0,1104,22,13,700
0,1,127,22,22,800
0,1,321,22,20,800
1,1,1542,0,20,800
1,0,126,22,20,600
1,1,217,16,20,1500
1,1,1341,22,20,800
1,0,370,22,20,550
1,0,83,22,20,650
0,0,316,0,51,300
1,0,468,0,20,700
0,1,325,16,20,1800
1,1,1167,22,20,600
1,1,74,0,20,900
0,1,209,16,4,2000
1,1,2727,0,20,800
1,0,670,22,20,800
1,0,494,22,20,800
1,0,421,0,20,800
1,0,361,22,20,450
0,0,157,22,47,1300
1,1,59,22,20,700
0,0,228,22,62,150
1,0,468,0,62,400
1,0,261,22,20,700
1,0,220,0,20,600
1,0,71,0,20,1000
0,0,139,0,62,200
1,1,344,58,26,900
0,1,94,16,37,3000
1,0,214,0,20,600
1,0,266,22,20,550
1,0,134,22,20,650
1,0,97,0,62,1000
0,0,49,22,13,450
0,0,371,22,20,400
1,0,331,22,62,350
1,0,65,22,20,300
1,0,293,22,20,600
1,0,106,22,62,150
0,1,146,16,21,1200
1,0,450,22,20,550
1,0,78,22,62,350
1,1,224,22,20,800
0,0,228,22,62,500
1,0,68,22,20,400
1,0,48,22,62,400
1,0,341,22,62,400
1,1,126,22,20,900
1,0,212,22,20,800
1,0,278,22,62,200
1,0,283,22,62,500
1,0,42,0,13,600
1,0,141,22,20,500
1,0,73,0,20,600
1,0,462,22,62,600
1,0,106,24,62,300
0,0,56,16,20,1800
1,0,717,22,20,1000
1,0,377,0,62,500
1,0,191,0,62,600
1,0,84,22,62,350
1,0,59,22,13,600
1,0,61,0,62,350
1,0,338,22,62,500
1,0,139,0,62,300
1,0,334,0,62,400
1,0,58,0,62,300
0,0,115,0,20,1000
0,0,46,16,20,1100
1,0,172,0,62,300
0,0,53,0,20,600
0,0,61,0,13,500
1,0,40,0,62,250
0,0,67,0,62,300
0,0,40,0,9,400
0,0,34,0,62,650
1,0,63,24,62,350
1,0,137,0,62,300
0,0,112,0,20,500
1,0,64,0,62,250
1,0,180,0,62,400
1,0,154,0,62,400
1,0,117,22,20,600
1,0,52,0,62,300
1,0,66,0,62,700
0,1,890,41,54,1400
0,1,1231,41,53,1200
0,1,217,41,21,1200
0,1,7854,41,61,1800
0,1,4081,41,5,1200
0,1,1741,41,57,1400
1,1,1176,41,57,1300
1,1,281,41,21,1500
1,1,599,41,4,1200
0,0,105,41,4,1500
0,1,169,41,4,1300
1,1,563,43,54,2000
1,0,4694,44,46,1500
0,1,1569,42,54,2000
0,1,3915,42,60,1000
0,1,2362,44,21,1100
0,1,6372,44,5,1600
0,1,467,42,61,2100
1,1,3967,42,25,1600
0,1,4442,42,4,1000
0,1,373,40,18,1000
0,1,114,42,46,1500
0,1,4997,42,26,1800
0,1,1995,42,54,1400
0,1,2159,42,46,1000
1,1,2572,42,4,1200
0,1,571,43,4,1000
0,1,1551,38,57,1200
1,1,1367,44,21,1400
0,0,4652,43,50,2000
1,1,1789,42,57,1200
0,1,759,40,4,1200
0,0,1408,43,60,1000
0,0,740,43,5,1400
0,1,150,42,58,1000
0,1,1237,42,49,1500
1,1,347,42,21,1000
0,0,270,43,60,1400
0,1,1389,42,46,1400
0,1,590,42,60,1300
1,0,130,38,21,1200
0,0,674,43,57,1700
1,1,1014,43,4,1300
0,0,152,43,60,1500
0,1,81,43,46,1200
0,0,416,22,5,1200
0,1,653,22,7,850
0,1,1776,16,48,1600
0,1,1382,22,5,1200
0,1,2035,16,61,1700
0,1,10512,42,21,1400
0,1,1754,42,20,1200
1,1,2620,42,20,1300
0,1,1569,42,54,2000
1,1,3163,42,21,1500
1,1,3467,42,20,1300
1,1,2235,42,21,1500
1,0,6943,42,20,750
0,1,2248,42,20,1100
0,1,1389,42,46,1400
1,1,485,42,20,700
0,1,32,42,20,1000
0,1,373,40,18,1000
1,1,9079,41,22,600
0,1,3628,38,20,1600
1,1,459,44,21,1500
0,1,786,40,20,1500
1,1,718,44,20,1500
0,0,4652,43,50,2000
1,1,681,44,20,1500
1,1,1808,41,20,1000
1,1,674,40,20,900
1,1,151,39,20,1100
1,1,1864,43,20,600
1,1,767,41,20,1700
1,1,281,41,21,1500
1,0,457,43,20,1000
0,1,117,44,20,800
0,1,354,40,37,2000
0,1,105,44,20,1000
0,0,38,43,20,900
0,1,274,0,20,1300
1,0,421,0,20,800
0,0,14710,42,16,900
0,0,3845,42,13,800
0,0,2733,42,13,1300
0,0,174,42,17,600
1,0,2873,42,13,600
1,1,1807,42,22,900
1,0,2620,42,33,500
1,0,949,42,13,900
1,1,496,42,13,800
0,1,1470,42,13,800
0,1,549,42,13,900
1,1,208,42,13,800
1,1,874,42,13,600
1,0,1063,42,13,800
1,0,344,42,33,300
1,1,402,42,15,1200
1,1,1704,42,13,650
1,0,141,42,13,1200
1,0,480,42,13,450
1,0,201,42,13,800
1,0,93,42,13,600
0,0,66,42,13,300
0,0,47,42,13,600
0,0,138,42,13,800
1,0,70,42,13,650
1,0,414,42,13,700
0,0,7122,41,13,600
1,1,9079,41,22,600
0,0,1225,41,13,800
1,0,362,43,13,500
1,0,75,45,13,400
1,1,1855,38,13,600
1,0,3006,38,13,1000
0,0,314,41,13,600
1,0,177,43,13,600
1,1,2714,40,13,1000
0,0,294,41,13,850
1,1,192,40,13,1000
0,0,2449,43,13,700
1,0,1193,0,29,500
1,0,325,38,29,450
1,0,996,22,20,800
1,0,340,0,20,800
1,0,54,0,72,250
1,0,789,0,62,300
1,0,216,0,62,200
1,0,586,37,29,450
1,0,169,22,29,400
1,0,1294,0,20,900
1,0,171,42,62,500
1,0,911,38,62,250
1,0,255,0,62,400
1,0,256,0,20,800
1,0,154,0,62,400
1,0,504,41,62,600
1,0,107,37,29,400
1,0,377,0,62,500
1,0,359,22,62,600
1,0,190,43,62,300
1,0,738,0,20,600
1,0,342,22,62,400
1,0,1962,43,20,650
1,0,388,38,72,500
1,0,260,0,62,250
1,0,184,0,72,450
1,0,77,0,72,300
1,0,138,45,62,250
1,0,208,0,70,200
1,0,479,0,62,450
1,0,103,0,72,400
1,0,1080,0,20,500
1,0,200,0,62,300
1,0,305,16,62,300
1,0,83,22,20,650
1,0,212,45,9,150
1,0,189,0,62,400
1,0,469,0,62,400
1,0,333,0,13,200
1,0,428,38,62,250
1,0,133,0,62,150
1,0,234,38,72,250
1,0,182,0,62,250
1,0,1593,42,20,550
1,0,277,42,30,400
0,0,626,42,20,600
1,0,560,0,30,400
1,0,3617,43,62,400
1,0,178,0,62,300
1,0,1962,43,62,600
1,0,557,42,62,400
1,1,411,22,20,750
1,0,331,38,20,600
1,0,850,22,62,300
1,0,412,42,62,300
1,0,356,18,62,350
1,0,98,45,0,400
0,0,14710,42,16,900
1,0,382,22,62,600
1,0,66,0,62,700
1,0,191,0,62,600
1,0,361,42,72,400
1,0,297,41,72,400
1,0,7233,42,20,600
1,0,359,45,29,650
1,0,293,43,45,250
1,0,240,22,62,400
1,0,113,0,12,250
1,0,144,22,62,150
1,1,1342,22,20,800
1,0,313,38,72,650
1,0,465,0,62,300
1,0,107,38,20,500
1,0,60,0,62,300
1,0,630,22,62,400
1,0,198,41,62,500
1,0,421,0,20,800
1,0,136,0,62,300
1,0,139,0,72,500
1,0,490,43,20,750
1,0,58,0,62,300
1,0,260,0,20,500
1,1,2727,0,20,800
